12	17206	1567	0.000287872
12	17216	2404	0.000277684
12	17228	3829	0.000277062
12	17255	5705	0.000284191
12	17291	8075	0.000284911
12	17349	11112	0.00028914
12	17429	15186	0.000296072
12	17520	19689	0.000313419
12	17662	24985	0.000331519
12	17825	30095	0.000355305
12	18007	35114	0.000384052
12	18235	39712	0.000418883
12	18480	43734	0.00045993
12	18729	47083	0.000509496
12	19002	50203	0.000562765
12	19326	52384	0.000626806
12	19615	54056	0.000700696
12	19946	55409	0.000785524
12	20266	56507	0.000874116
12	20618	57547	0.000971882
13	19073	133	0.000536595
13	19066	369	0.000522008
13	19070	738	0.000510424
13	19073	1310	0.000473572
13	19073	2111	0.000472698
13	19076	3179	0.000460362
13	19093	4763	0.000458545
13	19131	6872	0.000458958
13	19165	9527	0.000455509
13	19225	13190	0.000468072
13	19323	17481	0.000494763
13	19431	22206	0.00051754
13	19579	27052	0.000562517
13	19747	32103	0.000612236
13	19935	36497	0.000668636
13	20156	40646	0.000729127
13	20408	44349	0.000806368
13	20665	47489	0.000895972
13	20939	50318	0.000994465
13	21239	52333	0.00110866
14	19666	339	0.002138136
14	19667	870	0.002263586
14	19668	1679	0.00216542
14	19677	2874	0.002095097
14	19692	4619	0.002077411
14	19724	7104	0.002045059
14	19763	10213	0.00204647
14	19835	14066	0.002097313
14	19929	18515	0.002193762
14	20046	23493	0.002306964
14	20209	28809	0.002462206
15	18637	836	0.01900012
15	18643	2034	0.019826205
15	18656	3726	0.019809796
16	17194	180	0.000943467
16	17189	455	0.000805165
16	17187	856	0.000725429
16	17196	1541	0.00068453
16	17204	2460	0.000637305
16	17225	3782	0.000612731
16	17247	5891	0.000603025
16	17273	8514	0.000592397
16	17343	11830	0.000605403
16	17425	16129	0.000614849
16	17536	21158	0.000636034
16	17674	26475	0.000669522
16	17838	32110	0.000716141
16	18050	37413	0.000769302
16	18296	41927	0.000844244
16	18574	46308	0.000912508
16	18861	49922	0.000996659
16	19160	53201	0.001097617
17	17752	637	0.013589874
17	17753	1524	0.013305315
17	17757	2824	0.01321289
17	17771	4487	0.01305975
18	16329	584	0.013556798
18	16329	1357	0.013965586
18	16334	2460	0.013921098
18	16349	4108	0.013874002
19	15084	124	0.000303887
19	15083	285	0.000359302
19	15086	498	0.00034702
19	15089	840	0.000331651
19	15092	1332	0.000327922
19	15098	2078	0.000320249
19	15104	3217	0.00030705
19	15115	4858	0.000298833
19	15144	7100	0.00029331
19	15177	10144	0.000302565
19	15255	13704	0.000307403
19	15339	17759	0.000317636
19	15466	22602	0.000337228
19	15634	27524	0.000367221
19	15811	32439	0.000401979
19	16011	37042	0.000445581
19	16233	41133	0.000495476
19	16501	44765	0.000550848
19	16788	47987	0.000609455
19	17080	50955	0.000670115
19	17368	53500	0.000737422
19	17679	56012	0.000804824
19	18027	58448	0.000875713
19	18368	60258	0.0009476
20	17044	638	0.017212382
20	17041	1617	0.017724057
20	17053	2987	0.017089856
20	17076	4983	0.01780875
21	15731	151	0.000489721
21	15726	341	0.000527519
21	15723	656	0.000476296
21	15723	1104	0.000454745
21	15729	1714	0.000426469
21	15743	2637	0.000412965
21	15756	4020	0.000398789
21	15788	5930	0.000394312
21	15848	8494	0.000393644
21	15894	11858	0.000407859
21	15985	15979	0.000420771
21	16088	20527	0.000444203
21	16219	25514	0.000472364
21	16364	30549	0.00051405
21	16563	35381	0.000561564
21	16778	39869	0.000616953
21	17030	43879	0.000683913
21	17289	47827	0.000755092
21	17565	50520	0.000831031
21	17862	53477	0.000905402
21	18190	55543	0.000984959
21	18501	58079	0.001068025
22	17106	320	0.005444906
22	17103	793	0.00583686
22	17108	1492	0.005562983
22	17117	2509	0.005832802
22	17136	3890	0.005913136
22	17172	5799	0.006123676
22	17196	8248	0.006273848
22	17245	11219	0.006696747
23	15868	109	0.00051266
23	15864	287	0.000571328
23	15861	574	0.000551517
23	15858	1037	0.00057153
23	15863	1725	0.000561428
23	15875	2772	0.000549026
23	15885	4171	0.000533313
23	15919	6110	0.000517597
23	15960	8694	0.000522655
23	16008	11991	0.000533013
23	16094	15873	0.000550772
23	16204	20339	0.000576769
23	16321	25151	0.000621323
23	16479	30296	0.000669831
23	16690	34994	0.000724739
23	16923	39748	0.000794561
23	17182	44297	0.000871244
23	17462	48337	0.000948216
23	17765	52242	0.001031635
23	18065	55099	0.001116699
24	16701	191	0.001367775
24	16695	451	0.001302455
24	16695	823	0.001234374
24	16692	1423	0.001210014
24	16709	2331	0.001176435
24	16724	3490	0.001186393
24	16743	5129	0.001207695
24	16768	7354	0.001224996
24	16803	10209	0.001274101
24	16858	13689	0.001368866
24	16929	17253	0.001480154
24	17045	21118	0.001610645
24	17174	25839	0.001767394
24	17339	30435	0.001936011
25	15930	114	0.000719486
25	15922	301	0.000607033
25	15922	624	0.000592662
25	15926	1074	0.000589331
25	15927	1756	0.000574356
25	15934	2713	0.000556133
25	15946	4031	0.000549526
25	15969	5957	0.000545209
25	16009	8462	0.000550874
25	16070	11594	0.000569401
25	16144	15118	0.00059825
25	16251	19343	0.000628941
25	16370	23996	0.000665357
25	16527	28768	0.000733357
25	16722	33581	0.00080131
25	16902	37761	0.000881796
25	17129	41818	0.000965276
25	17399	45663	0.001058102
25	17705	48893	0.001166378
26	13153	79	0.000255681
26	13149	198	0.00027942
26	13145	349	0.000234273
26	13140	604	0.000232276
26	13140	993	0.000227055
26	13142	1526	0.000220689
26	13150	2311	0.000229611
26	13162	3411	0.000229508
26	13180	5012	0.000234599
26	13221	7095	0.00023592
26	13277	9829	0.00023946
26	13347	13129	0.000250867
26	13445	17083	0.000264744
26	13567	21322	0.00028058
26	13703	25979	0.000301649
26	13883	30412	0.000328297
26	14072	35307	0.00035941
26	14298	40110	0.000394246
26	14547	44051	0.000433459
26	14798	47647	0.000477027
26	15087	50627	0.000523416
26	15423	53092	0.000572704
26	15743	55081	0.000630499
26	16055	56812	0.000694932
26	16399	58585	0.000757433
26	16774	60029	0.000824783
26	17131	61561	0.000892321
26	17507	62877	0.000956902
27	13112	323	0.012676873
27	13106	825	0.012456606
27	13117	1626	0.012725215
27	13124	2564	0.012735257
27	13147	3945	0.012456426
27	13171	5730	0.012786387
28	9626	279	0.009545663
28	9625	717	0.009365091
28	9634	1309	0.00905233
28	9643	2244	0.00856934
28	9660	3709	0.008138905
28	9684	5627	0.007971601
28	9721	8136	0.008147259
29	7214	228	0.014421579
29	7210	559	0.014045349
29	7212	1067	0.012894658
29	7217	1802	0.0128899
29	7230	2830	0.013628339
29	7248	4210	0.0137738
30	5369	18	0.000233587
30	5366	59	0.000348286
30	5366	110	0.00034866
30	5368	182	0.000306363
30	5369	295	0.000302204
30	5371	486	0.000284451
30	5376	781	0.000266239
30	5382	1216	0.000258063
30	5391	1815	0.000246001
30	5407	2795	0.000232451
30	5427	4109	0.00022749
30	5458	5900	0.000232717
30	5497	8271	0.000235484
30	5557	11206	0.000245148
30	5646	14415	0.000261711
30	5742	18240	0.000278815
30	5867	22641	0.000304315
30	6009	27032	0.000332837
30	6209	31382	0.000370059
30	6403	35637	0.000408918
30	6629	39617	0.000452876
30	6860	43462	0.000498997
30	7125	46751	0.000552765
30	7408	50067	0.000609605
30	7704	52643	0.000669918
30	8009	55320	0.000731115
30	8319	57853	0.000792241
30	8677	60132	0.000852777
30	9061	62087	0.000915916
31	6690	73	0.001434493
31	6689	168	0.001025696
31	6687	311	0.000985032
31	6687	563	0.000928282
31	6691	981	0.000908071
31	6698	1495	0.000909271
31	6708	2275	0.000835833
31	6725	3416	0.00081207
31	6758	5130	0.000805337
31	6798	7337	0.000814725
31	6845	10113	0.000833966
31	6899	13742	0.000852802
31	6991	17731	0.000883413
31	7094	22785	0.000923665
31	7264	27778	0.000978134
31	7458	33029	0.00104965
31	7685	37765	0.00113941
31	7945	42461	0.001231083
31	8211	46889	0.001340005
32	6094	53	0.000616653
32	6093	150	0.000553483
32	6097	284	0.00054682
32	6096	493	0.000535682
32	6098	823	0.000493558
32	6099	1303	0.000496218
32	6105	2009	0.00050446
32	6114	3047	0.000479301
32	6135	4558	0.000462971
32	6168	6661	0.000445741
32	6221	9398	0.000451907
32	6303	12917	0.000459604
32	6390	17223	0.000471292
32	6502	22099	0.000501923
32	6671	27344	0.000526002
32	6868	32484	0.000559479
32	7082	37764	0.000602696
32	7345	42360	0.000653489
32	7602	46732	0.000703304
32	7916	50640	0.000770302
32	8249	53756	0.000835925
32	8614	56245	0.000914202
32	8957	57672	0.000999934
33	6635	79	0.001737658
33	6633	254	0.001787898
33	6636	487	0.001629846
33	6641	869	0.00146412
33	6647	1399	0.001339485
33	6654	2080	0.001300274
33	6666	3254	0.001252041
33	6690	4932	0.001232076
33	6716	7158	0.001210687
33	6776	9966	0.00123519
33	6837	13521	0.001259101
33	6926	17683	0.001311474
33	7039	22304	0.00136997
33	7185	27469	0.001452172
33	7339	32375	0.001566388
33	7562	37361	0.001685364
34	5563	208	0.009386394
34	5564	503	0.008809205
34	5565	969	0.008139959
34	5574	1659	0.007857444
34	5580	2715	0.007468656
34	5602	4206	0.00721505
34	5639	6291	0.007062423
34	5677	8977	0.006942809
35	4552	55	0.001012373
35	4552	141	0.001036574
35	4552	298	0.000978698
35	4553	523	0.000952468
35	4558	862	0.000852031
35	4568	1327	0.000832374
35	4576	2103	0.000814066
35	4599	3087	0.000792663
35	4615	4540	0.000774434
35	4644	6290	0.000778294
35	4686	8783	0.000795219
35	4740	12164	0.000810348
35	4847	16009	0.000839609
35	4949	20322	0.000885543
35	5092	24755	0.000970757
35	5263	29558	0.001057555
35	5455	33855	0.001170385
35	5673	37937	0.001291792
35	5894	41319	0.001434418
36	4705	75	0.00167224
36	4704	214	0.001762103
36	4706	387	0.00171663
36	4708	694	0.001628098
36	4710	1125	0.001477013
36	4717	1781	0.001410724
36	4728	2754	0.00136028
36	4748	4079	0.001313481
36	4772	6023	0.001333769
36	4813	8458	0.001331603
36	4866	11518	0.001365775
36	4945	15410	0.001414997
36	5066	19806	0.001503701
36	5196	24520	0.001614914
36	5363	29296	0.00174331
36	5553	33825	0.001908387
37	4446	60	0.001872583
37	4446	140	0.001636743
37	4445	282	0.001695014
37	4446	435	0.001728885
37	4448	751	0.001608375
37	4452	1205	0.001523552
37	4467	1907	0.001436141
37	4485	2785	0.001437853
37	4497	4178	0.001437702
37	4527	5962	0.001455032
37	4575	8413	0.001482765
37	4638	11512	0.001529899
37	4716	15303	0.001599686
37	4809	19461	0.001675248
37	4929	23963	0.001807741
37	5094	28781	0.001964897
38	4080	97	0.005132
38	4079	248	0.005211976
38	4080	493	0.005071907
38	4081	913	0.004618346
38	4086	1461	0.004375565
38	4094	2391	0.004362066
38	4107	3611	0.004282636
38	4135	5339	0.004159187
38	4171	7617	0.004152895
38	4231	10705	0.004145689
38	4306	14586	0.004232367
39	1707	57	0.007083579
39	1707	115	0.006998383
39	1708	227	0.00685348
39	1708	388	0.005944227
39	1709	641	0.005575008
39	1711	1012	0.005399684
39	1717	1571	0.005169173
39	1724	2335	0.00500197
39	1740	3399	0.004951545
39	1763	4944	0.004987783
39	1811	6964	0.004932826
39	1846	9719	0.004962589
39	1916	13305	0.005094363
40	1561	55	0.006640727
40	1562	140	0.0062485
40	1562	266	0.005804737
40	1563	495	0.005727434
40	1575	833	0.005363866
40	1580	1273	0.005021406
40	1588	1930	0.004715228
40	1604	3045	0.004605255
40	1617	4500	0.004479578
40	1646	6573	0.004436315
40	1699	9166	0.004434661
40	1749	12711	0.004493667
41	1399	46	0.006564609
41	1399	114	0.005449939
41	1400	220	0.004993818
41	1402	371	0.004542615
41	1404	606	0.004532096
41	1406	973	0.004400411
41	1411	1493	0.004225064
41	1425	2343	0.004246317
41	1439	3528	0.00406542
41	1470	5205	0.004051912
41	1507	7343	0.003999986
41	1565	10158	0.004030459
41	1655	13664	0.004122841
42	1319	39	0.007717769
42	1318	85	0.006449788
42	1317	148	0.006341845
42	1318	269	0.005931413
42	1322	456	0.005421557
42	1325	708	0.004878799
42	1325	1141	0.004534338
42	1328	1776	0.004377506
42	1342	2654	0.00420795
42	1357	3991	0.004084365
42	1377	5845	0.004044722
42	1410	8227	0.003931871
42	1452	11406	0.003947589
42	1526	15226	0.004034651
43	1220	17	0.001077382
43	1220	38	0.001170818
43	1220	86	0.0012285
43	1221	155	0.001177187
43	1223	240	0.001057779
43	1224	389	0.001020265
43	1226	635	0.000991186
43	1237	1004	0.000920334
43	1241	1553	0.000882048
43	1249	2374	0.000865644
43	1266	3570	0.000849311
43	1297	5131	0.000847398
43	1322	7328	0.000852074
43	1369	10283	0.000860735
43	1436	13732	0.000893126
43	1536	17873	0.000935226
43	1656	22696	0.000988765
43	1835	27624	0.001053421
43	2032	32445	0.001128158
43	2239	37524	0.001206796
43	2474	43184	0.001286812
44	2164	45	0.000714444
44	2163	91	0.000668014
44	2162	163	0.000671184
44	2164	267	0.000641532
44	2164	427	0.000600349
44	2169	667	0.000576594
44	2174	1052	0.000541941
44	2175	1647	0.000535951
44	2194	2436	0.000518428
44	2211	3599	0.000508388
44	2238	5308	0.000503764
44	2277	7613	0.000508974
44	2328	10753	0.000515524
44	2411	14397	0.000530244
44	2526	18971	0.000550171
44	2638	24062	0.000574291
44	2809	29472	0.000609056
44	3009	35297	0.000645978
44	3239	40994	0.000687449
44	3486	46221	0.000732563
44	3793	51072	0.000784334
44	4098	55132	0.000835529
44	4440	58580	0.000892219
44	4821	61683	0.000949349
45	4126	49	0.002133224
45	4125	162	0.002071407
45	4126	326	0.001872199
45	4130	559	0.001732664
45	4132	904	0.001646648
45	4133	1483	0.001575462
45	4146	2314	0.001488366
45	4161	3611	0.001453719
45	4183	5418	0.001410616
45	4219	7840	0.001371837
45	4276	10947	0.001373198
45	4333	15023	0.001397723
45	4413	20000	0.0014508
45	4540	25326	0.00150152
45	4713	31110	0.001561688
45	4914	36953	0.00164962
46	4292	183	0.011772514
46	4296	471	0.012090297
46	4296	941	0.011919447
46	4300	1653	0.011626739
46	4315	2696	0.011315838
46	4331	4176	0.011026221
46	4358	6269	0.010879678
47	3742	88	0.003177398
47	3743	218	0.003096596
47	3745	405	0.002953506
47	3745	696	0.002642759
47	3750	1146	0.002545977
47	3755	1855	0.002471369
47	3775	2941	0.002376943
47	3798	4419	0.002298325
47	3833	6530	0.002287335
47	3877	9286	0.002252272
47	3935	12566	0.002282023
47	4018	16832	0.002356719
47	4152	21566	0.002447417
47	4279	26940	0.002566852
48	3714	93	0.003554645
48	3714	252	0.00359929
48	3714	480	0.003528688
48	3716	873	0.003374593
48	3725	1457	0.003213253
48	3735	2275	0.003112598
48	3749	3541	0.00293033
48	3780	5306	0.002785677
48	3818	7722	0.002735923
48	3873	10760	0.002752593
48	3943	14584	0.002797916
48	4044	19352	0.002897075
49	3514	39	0.00086491
49	3514	120	0.0007371
49	3514	208	0.000676976
49	3515	321	0.000630813
49	3520	512	0.000613232
49	3523	837	0.000592453
49	3527	1320	0.000589017
49	3537	2019	0.000557103
49	3551	2943	0.000539653
49	3570	4394	0.000529549
49	3599	6348	0.000516211
49	3650	8889	0.000522009
49	3701	12140	0.00052953
49	3778	15935	0.000547897
49	3870	20575	0.000575033
49	4015	25770	0.000605165
49	4181	31021	0.000644089
49	4365	36860	0.000686112
49	4621	42328	0.000733822
49	4882	47588	0.00078619
49	5168	52308	0.00084167
49	5477	55960	0.000896226
49	5820	58898	0.000956949
50	3718	40	0.001091155
50	3717	113	0.001022487
50	3717	203	0.000976744
50	3716	352	0.00093896
50	3720	552	0.00090408
50	3720	894	0.000879836
50	3726	1358	0.000839345
50	3732	2147	0.000802431
50	3746	3252	0.00076881
50	3772	4878	0.000749621
50	3802	6937	0.000735835
50	3849	9945	0.000733892
50	3919	13817	0.000747984
50	3995	18516	0.000767731
50	4110	23710	0.000796807
50	4252	29272	0.000836253
50	4455	34943	0.000884541
50	4699	40097	0.000950271
50	4974	44970	0.001017287
50	5229	49612	0.001089347
50	5517	53619	0.001163006
51	3556	47	0.00113186
51	3557	129	0.001380922
51	3556	234	0.001370094
51	3555	435	0.00128911
51	3559	723	0.001210614
51	3564	1167	0.001151328
51	3572	1834	0.001097459
51	3588	2870	0.001053509
51	3602	4318	0.0010416
51	3623	6346	0.001037852
51	3661	9063	0.001029585
51	3726	12508	0.001029301
51	3818	16820	0.001053216
51	3944	21651	0.001086975
51	4095	27143	0.001136636
51	4282	32903	0.001205817
51	4495	38503	0.001287793
51	4724	44117	0.001370855
52	4082	59	0.000754319
52	4081	131	0.000787031
52	4079	253	0.000761775
52	4079	428	0.000730666
52	4080	730	0.000711353
52	4086	1172	0.000672144
52	4088	1859	0.000639634
52	4099	2808	0.000625883
52	4116	4277	0.00061126
52	4146	6136	0.000598587
52	4194	8813	0.00058692
52	4260	12176	0.000588176
52	4340	16711	0.000595064
52	4460	21960	0.000613684
52	4631	27725	0.000641778
52	4809	33803	0.000672393
52	5030	39330	0.000710264
52	5299	45025	0.000750023
52	5583	50004	0.00079526
52	5891	54097	0.000850624
52	6219	57887	0.000907451
52	6554	60865	0.000971783
53	5647	76	0.00101872
53	5647	195	0.000904672
53	5646	377	0.000811573
53	5649	655	0.000823716
53	5653	1083	0.000795627
53	5656	1756	0.000741475
53	5672	2748	0.000726594
53	5691	4226	0.000707009
53	5714	6076	0.000691458
53	5754	8826	0.000684858
53	5809	12324	0.000687151
53	5879	16675	0.000701961
53	5984	21590	0.000730074
53	6120	27012	0.000761221
53	6288	32776	0.000798209
53	6482	38795	0.000845905
53	6736	44285	0.000899519
53	7033	49156	0.00096008
53	7361	53577	0.001021968
53	7675	57345	0.001089323
54	6649	93	0.001107774
54	6649	248	0.00101846
54	6645	500	0.000937526
54	6647	883	0.000870899
54	6655	1358	0.000825361
54	6667	2201	0.000769496
54	6683	3356	0.000734923
54	6703	4952	0.000717161
54	6742	7170	0.000718078
54	6799	9887	0.000726432
54	6860	13736	0.000741591
54	6953	18236	0.000763325
54	7071	23265	0.000793793
54	7225	28721	0.000834487
54	7423	34299	0.000883498
54	7639	40050	0.000942714
54	7893	45272	0.001010329
54	8177	50169	0.001075403
54	8514	54204	0.001145858
55	7349	84	0.00070834
55	7350	216	0.000657694
55	7348	424	0.000649309
55	7348	738	0.000607762
55	7352	1226	0.000571715
55	7364	1882	0.000550765
55	7374	2846	0.00054689
55	7381	4288	0.000527514
55	7421	6218	0.000514907
55	7462	9010	0.000511856
55	7521	12530	0.000520138
55	7615	16961	0.000537419
55	7725	22060	0.000554914
55	7874	27727	0.000576121
55	8058	33565	0.000605822
55	8299	38985	0.000641388
55	8551	44416	0.000680293
55	8837	49018	0.000725278
55	9135	53576	0.000774509
55	9455	57166	0.000826964
55	9806	60465	0.000879863
55	10179	63190	0.000936541
56	8738	77	0.000401588
56	8736	189	0.000409999
56	8736	380	0.000390113
56	8735	675	0.000348676
56	8733	1124	0.000327171
56	8741	1781	0.000320784
56	8749	2838	0.00030842
56	8770	4275	0.000299116
56	8790	6226	0.000290779
56	8823	8974	0.000290572
56	8884	12639	0.000293208
56	8966	17013	0.000303917
56	9076	22076	0.000314686
56	9229	27731	0.000328755
56	9421	33473	0.000348072
56	9640	39293	0.000372723
56	9897	44947	0.000398465
56	10215	49434	0.000429627
56	10550	53671	0.000461052
56	10926	57138	0.00049459
56	11276	60362	0.000532403
56	11625	63306	0.000568137
56	12019	65133	0.000606015
56	12419	66835	0.000644022
56	12811	68116	0.000679661
56	13214	69782	0.000715901
56	13638	70904	0.000753
56	14087	71869	0.000790473
